gas_prod,well,status,depth,elevation,longitude,latitude,field,geology
906.0,gas development,plugged abandoned,1915.0,1100.0,-78.63177,42.75031,East Aurora,Medina
9824.0,gas development,active,1550.0,595.0,-79.04386,42.6681,Lakeview,Medina
112652.0,gas development,active,1504.0,585.0,-79.05306,42.66043,Lakeview,Medina
4634.0,gas development,active,1990.0,1060.0,-78.6265,42.75154,East Aurora,Medina
23080.0,gas development,active,1629.0,912.7755102040817,-78.70245,42.78825,Orchard Park-Hamburg,Medina
182651.0,gas development,active,1987.0,782.0,-78.74671,42.79989,Orchard Park-Hamburg,Medina
13781.0,gas extension,active,2936.0,1430.0,-75.58334,42.84364,Bradley Brook,Oneida-Oswego
9013.0,gas wildcat,active,2649.0,1219.0,-75.578529,42.826909,Bradley Brook,Oneida-Oswego
26499.0,gas development,active,1515.0,682.0,-78.94933,42.714,Lakeview,Medina
51436.0,gas development,active,1489.0,669.0,-78.9561,42.71398,Lakeview,Medina
12850.0,gas extension,active,1565.0,583.0,-79.056757,42.66572,Lakeview,Medina
17254.0,gas wildcat,active,2755.0,1565.0,-78.59289,42.65916,Glenwood,Medina
614.0,gas wildcat,active,4100.0,1595.0,-77.67685,42.59034,Sparta,Medina
21801.0,gas development,active,2096.0,765.0,-78.95551,42.59629,Brant-Eden,Grimsby
23390.0,gas development,active,2217.0,878.0,-78.97169,42.57164,Brant-Eden,Medina
63675.0,gas development,active,2255.0,805.0,-78.95118,42.55933,Brant-Eden,Medina
129165.0,gas development,active,2242.0,810.0,-78.95101,42.55379,Brant-Eden,Medina
9965.0,gas development,active,1730.0,705.0,-78.996959,42.654337,Lakeview,Medina
24677.0,gas development,active,1658.0,920.0,-78.5682,42.82464,Buffalo Creek,Medina
20426.0,gas development,active,1170.0,858.0,-78.38202,42.96721,Huron Creek,Medina
20869.0,gas development,active,1486.0,958.0,-78.292569,42.922742,Huron Creek,Medina
7861.0,gas development,active,1748.0,1127.0,-78.39146,42.87883,Danley Corners,Medina
5286.0,gas development,active,1639.0,1039.0,-78.11017,42.92026,Bethany,Medina
29212.0,gas development,active,1688.0,1100.0,-78.29384,42.90022,Huron Creek,Medina
10707.0,gas development,active,1362.0,921.0,-78.26387,42.95601,Huron Creek,Medina
6544.0,gas wildcat,inactive,2186.0,850.0,-78.95939,42.57652,Brant-Eden,Medina
9076.0,gas development,active,2151.0,873.1,-78.95328,42.57579,Brant-Eden,Medina
16342.0,gas development,active,1180.0,620.0,-78.76759,42.84566,West Seneca,Medina
45696.0,gas extension,active,4620.0,812.0,-78.23702,43.05211,Indian Falls,Medina
8130.0,gas development,active,1720.0,890.0,-78.68097,42.77185,East Aurora,Medina
48111.0,gas development,active,1037.0,857.0,-78.41192,43.01244,Indian Falls,Medina
26686.0,gas extension,active,1653.0,1090.0,-78.27259,42.92266,Huron Creek,Medina
39665.0,gas development,active,1617.0,691.4827586206897,-79.02615,42.64926,Lakeview,Medina
2952.0,gas development,active,980.0,860.0,-78.3017,43.046733,Indian Falls,Medina
38107.0,gas development,active,949.0,832.0,-78.23617,43.04626,Indian Falls,Medina
984.0,gas development,active,1671.0,675.0,-78.998958,42.659186,Lakeview,Grimsby
5484.0,gas development,inactive,2380.0,1260.0,-78.79339,42.66435,Brant-Eden,Medina
31872.0,gas development,active,1677.0,950.0,-78.55699,42.81647,Buffalo Creek,Medina
23560.0,gas development,active,1662.0,935.0,-78.56142,42.81762,Buffalo Creek,Medina
151789.0,gas development,active,1270.0,893.0,-78.39047,42.93669,Huron Creek,Medina
59691.0,gas development,active,1180.0,869.0,-78.38589,42.95834,Huron Creek,Medina
12381.0,gas development,active,1620.0,1067.0,-78.2966,42.90895,Huron Creek,Medina
36325.0,gas development,active,1631.0,890.0,-78.56773,42.820874,Buffalo Creek,Medina
39578.0,gas development,active,1520.0,995.0,-78.35862,42.90457,Huron Creek,Medina
6000.0,gas development,inactive,2460.0,1315.0,-78.79095,42.65734,Brant-Eden,Medina
70350.0,gas development,active,3178.0,1330.0,-78.64751,42.50071,Sardinia,Grimsby
3853.0,gas development,active,2400.0,1180.0,-78.80151,42.63359,Brant-Eden,Medina
18009.0,gas development,active,1631.0,880.0,-78.57485,42.81583,Buffalo Creek,Medina
6719.0,gas development,active,1800.0,746.0,-78.96595,42.65071,Brant-Eden,Medina
7640.0,gas development,active,1625.0,1010.0,-78.34097,42.89965,Huron Creek,Medina
17627.0,gas development,active,1553.0,1045.0,-78.32124,42.91948,Huron Creek,Medina
25654.0,gas development,active,1634.0,870.0,-78.56763,42.82829,Buffalo Creek,Medina
5565.0,gas development,active,1536.0,860.0,-78.56886,42.83707,Cowlesville,Medina
38825.0,gas development,active,1665.0,1090.0,-78.37138,42.89218,Danley Corners,Medina
7171.0,gas development,active,1165.0,882.0,-78.38448,42.97448,Huron Creek,Medina
15509.0,gas development,active,1840.0,900.0,-78.76048,42.72343,Orchard Park-Hamburg,Medina
9203.0,gas development,active,1040.0,879.0,-78.41121,43.02021,Indian Falls,Medina
43597.0,gas development,active,1676.0,855.0,-78.56731,42.79411,Buffalo Creek,Grimsby
24715.0,gas development,active,874.0,755.0,-78.49136,43.02118,Akron,Medina
51000.0,gas development,shut in,1376.0,975.2782608695652,-78.93139,42.56705,North Collins,Onondaga
14656.0,gas development,active,1692.0,680.0,-78.99989,42.65058,Lakeview,Medina
6908.0,gas development,active,1667.0,680.0,-79.00545,42.65487,Lakeview,Medina
590.0,gas development,active,1825.0,1025.0,-78.54978,42.79688,Buffalo Creek,Medina
13900.0,gas development,active,1480.0,906.0,-77.98115,42.96031,Uhley Corners-Caledonia,Medina
13699.0,gas development,active,2020.0,916.0,-77.934767,42.807228,Leicester,Medina
45178.0,gas development,active,1618.0,899.4848484848485,-78.59318,42.81544,Buffalo Creek,Medina
71.0,gas development,active,2171.0,755.0,-77.906178,42.762845,Leicester,Medina
2329.0,gas development,active,1265.0,600.0,-77.7233,42.60715,Dansville,Marcellus
17697.0,gas development,active,1746.0,960.0,-78.532922,42.825335,Cowlesville,Medina
14793.0,gas development,active,1710.0,942.0,-78.5245,42.83852,Cowlesville,Medina
11661.0,gas development,active,975.0,830.0,-78.47344,43.01934,Akron,Medina
2926.0,gas development,active,749.0,670.0,-78.47229,43.04153,Akron,Medina
36404.0,gas development,active,1861.0,765.0,-78.92752,42.65036,Brant-Eden,Grimsby
22220.0,gas development,active,1890.0,765.0,-78.93538,42.64593,Brant-Eden,Grimsby
29394.0,gas development,active,1844.0,782.0,-78.92461,42.65804,Brant-Eden,Grimsby
27324.0,gas development,active,1880.0,765.0,-78.92368,42.6439,Brant-Eden,Grimsby
3083.0,gas development,active,753.0,665.0,-78.47794,43.03806,Akron,Medina
59121.0,gas development,active,2021.0,856.0,-78.91502,42.6307,Brant-Eden,Grimsby
25181.0,gas development,active,2055.0,768.0,-78.94655,42.60031,Brant-Eden,Grimsby
43872.0,gas development,active,1300.0,883.0,-78.39206,42.94783,Huron Creek,Medina
1490.0,gas development,active,828.0,770.0,-78.19207,43.06605,Ellery,Medina
19727.0,gas development,active,976.0,822.0,-78.22943,43.05025,Indian Falls,Medina
71042.0,gas development,active,1189.0,871.0,-78.39869,42.95743,Huron Creek,Medina
19576.0,gas development,active,2361.0,1228.1935483870968,-78.8664,42.5405,North Collins,Medina
1482.0,gas development,active,1783.0,658.0,-79.05632,42.62357,Lakeview,Medina
10589.0,gas development,active,1907.0,1040.0,-78.53818,42.79736,Buffalo Creek,Medina
18266.0,gas development,active,1467.0,940.0,-78.25797,42.9324,Huron Creek,Medina
3104.0,gas development,active,1072.0,780.0,-78.56222,42.97017,Alden-Lancaster,Medina
8651.0,gas development,active,2508.0,1160.0,-78.89782,42.59673,North Collins,Medina
11450.0,gas development,active,2565.0,1222.0,-78.8887,42.59687,North Collins,Medina
6761.0,gas development,active,2567.0,1218.0,-78.88884,42.59142,Brant-Eden,Grimsby
78922.0,gas development,active,1752.0,1140.0,-78.29388,42.8841,Alexander,Medina
430.0,gas development,active,1110.0,650.0,-77.746644,42.590604,Dansville,Hamilton
1920.0,gas development,active,2017.0,1308.4054054054054,-78.82284,42.54228,North Collins,Akron
2675.0,gas development,active,1116.0,888.0,-78.34019,43.00005,Huron Creek,Medina
11584.0,gas development,active,2116.0,1198.0,-78.62374,42.7312,East Aurora,Medina
61369.0,gas development,active,1209.0,876.0,-78.40532,42.94939,Alden-Lancaster,Medina
24311.0,gas development,active,1829.0,1184.0,-78.33594,42.87852,Danley Corners,Medina
30351.0,gas development,active,1662.0,655.0,-79.02172,42.6549,Lakeview,Medina
21310.0,gas development,active,1671.0,660.0,-79.01965,42.65053,Lakeview,Medina
13082.0,gas development,active,1660.0,660.0,-79.00861,42.65905,Lakeview,Medina
11963.0,gas development,active,1721.0,718.0,-78.99352,42.65049,Lakeview,Medina
23301.0,gas development,active,1889.0,689.0,-79.04697,42.61233,Lakeview,Medina
36962.0,gas development,active,925.0,819.0,-78.24179,43.04613,Indian Falls,Medina
34657.0,gas development,active,3380.0,1625.0,-79.144978,42.427831,Lakeshore,Medina
5030.0,gas development,active,1255.0,818.0,-78.52218,42.92188,Alden-Lancaster,Medina
137.0,gas development,active,1810.0,876.0,-78.60557,42.7471,East Aurora,Medina
73712.0,gas extension,active,2238.0,1137.0,-77.431649,42.883647,East Bloomfield,Medina
36592.0,gas development,active,2785.0,1193.0,-79.2044,42.454528,Lakeshore,Medina
10398.0,gas development,active,2400.0,940.0,-79.170469,42.468519,Lakeshore,Medina
20230.0,gas development,active,2727.0,1122.0,-79.159761,42.462867,Lakeshore,Medina
20694.0,gas development,active,3801.0,1855.0,-79.21706,42.343354,Lakeshore,Medina
9520.0,gas development,active,2191.0,785.0,-79.11276,42.53032,Lakeshore,Medina
48066.0,gas development,active,2856.0,1220.0,-79.158717,42.456811,Lakeshore,Medina
49482.0,gas development,active,3270.0,1420.0,-79.43752,42.34634,Lakeshore,Medina
114235.0,gas development,active,2250.0,990.0,-77.43617,42.88812,East Bloomfield,Medina
11272.0,gas development,active,3708.0,1735.0,-79.233983,42.3187,Lakeshore,Medina
16142.0,gas development,active,4022.0,1910.0,-79.200858,42.308247,Lakeshore,Medina
214.0,gas development,active,1175.0,275.0,-76.19614,43.55251,Pulaski,Trenton
59435.0,gas development,inactive,3954.0,1655.0,-79.320144,42.224509,Lakeshore,Medina
24464.0,gas development,inactive,3901.0,1600.0,-79.321642,42.213582,Lakeshore,Medina
9954.0,gas development,active,3384.0,1643.0,-79.144712,42.433958,Lakeshore,Medina
86374.0,gas development,active,3391.0,1608.0,-79.139233,42.41379,Lakeshore,Medina
118917.0,gas development,active,3424.0,1640.0,-79.14391,42.417722,Lakeshore,Medina
95418.0,gas development,active,3427.0,1635.0,-79.151687,42.422186,Lakeshore,Medina
72482.0,gas development,active,3399.0,1608.0,-79.125275,42.427836,Lakeshore,Medina
18683.0,gas development,active,3453.0,1667.0,-79.121089,42.415578,Lakeshore,Medina
61383.0,gas development,active,4464.0,1560.0,-79.346585,42.045217,Lakeshore,Medina
13861.0,gas development,active,3474.0,1683.0,-79.12672,42.41669,Lakeshore,Medina
27651.0,gas development,active,3178.0,1470.0,-79.159367,42.43864,Lakeshore,Medina
138.0,oil development,active,842.0,1640.0,-79.256081,42.003822,Busti,Glade
135.0,oil development,active,893.0,1640.0,-79.257997,42.003678,Busti,Glade
15.0,oil development,active,847.0,1640.0,-79.25713,41.9998,Busti,Glade
14.0,oil development,active,848.0,1650.0,-79.25851,41.99957,Busti,Glade
15.0,oil development,active,847.0,1640.0,-79.25999,41.99961,Busti,Glade
50662.0,gas development,active,3675.0,1504.0,-79.66315,42.18175,Lakeshore,Medina
45568.0,gas development,active,3996.0,1410.0,-79.23486,42.18024,Lakeshore,Medina
40794.0,gas development,active,2025.0,658.0,-79.252052,42.51405,Lakeshore,Medina
61755.0,gas development,active,4109.0,1525.0,-79.228392,42.182208,Lakeshore,Medina
31.0,oil development,active,849.0,1612.0,-79.25747,42.00764,Busti,Glade
21418.0,gas development,active,2650.0,1037.0,-79.1948,42.44917,Lakeshore,Medina
35150.0,gas development,active,2659.0,1050.0,-79.19495,42.45295,Lakeshore,Medina
31.0,oil development,active,823.0,1615.0,-79.2575,42.0065,Busti,Glade
69.0,oil development,active,795.0,1585.0,-79.250203,42.007041,Busti,Glade
32.0,oil development,active,846.0,1620.0,-79.257556,42.005444,Busti,Glade
4618.0,gas development,active,2950.0,1509.0,-75.630881,42.823597,Lebanon,Oneida
37879.0,gas extension,active,3385.0,1555.0,-75.614638,42.760857,Bradley Brook,Oneida
1972.0,gas development,active,1894.0,1273.0,-75.42174,42.88208,Sangerfield,Herkimer
18926.0,gas development,active,3115.0,1395.0,-79.168663,42.437302,Lakeshore,Medina
12824.0,gas development,active,4080.0,1751.0,-79.348603,42.204036,Lakeshore,Medina
54.0,gas development,active,2633.0,1430.0,-79.37951,42.17256,Ellery,Bass Island
33952.0,gas development,active,3990.0,1355.0,-79.209885,42.166306,Lakeshore,Medina
214.0,gas development,active,1238.0,275.0,-76.19561,43.55678,Pulaski,Trenton
79336.0,gas development,active,2164.0,579.0,-76.788827,42.838418,Fayette-Waterloo,Queenston
24029.0,gas development,active,2110.0,567.0,-76.787115,42.844971,Fayette-Waterloo,Queenston
77121.0,gas development,active,2171.0,574.0,-76.778491,42.83821,Fayette-Waterloo,Queenston
69151.0,gas development,active,2669.0,538.0,-76.807727,42.84758,Fayette-Waterloo,Queenston
46179.0,gas development,active,2518.0,510.0,-76.837409,42.864675,Fayette-Waterloo,Queenston
63377.0,gas development,active,4495.0,1562.0,-79.199403,42.088192,Lakeshore,Medina
39459.0,gas wildcat,active,2362.0,570.0,-76.846995,42.848261,Fayette-Waterloo,Queenston
57726.0,gas development,active,2267.0,817.0,-79.120233,42.517844,Lakeshore,Medina
28235.0,gas development,active,3030.0,1260.0,-79.46494,42.34708,Lakeshore,Medina
35817.0,gas development,active,3002.0,1330.0,-79.162875,42.446647,Lakeshore,Medina
22624.0,gas development,active,2389.0,875.0,-79.105047,42.509061,Lakeshore,Medina
82880.0,gas development,active,3434.0,1285.0,-79.312739,42.276928,Lakeshore,Medina
42246.0,gas development,active,4443.0,1521.0,-79.19514,42.09168,Lakeshore,Medina
75919.0,gas development,active,2790.0,1165.0,-79.20455,42.447094,Lakeshore,Medina
18852.0,gas development,active,3720.0,1650.0,-79.60686,42.23637,Lakeshore,Medina
28214.0,gas development,inactive,3535.0,1425.0,-79.095131,42.340839,Lakeshore,Medina
17.0,oil development,active,890.0,1678.0,-79.266672,42.003741,Busti,Glade
17.0,oil development,active,870.0,1667.0,-79.266275,42.002682,Busti,Glade
16.0,oil development,active,864.0,1672.0,-79.26579,42.004672,Busti,Glade
138762.0,gas development,active,2305.0,559.0,-76.854564,42.857731,Fayette-Waterloo,Queenston
167130.0,gas wildcat,active,2069.0,553.0,-76.857889,42.866823,Fayette-Waterloo,Queenston
114.0,gas wildcat,active,2240.0,519.0,-76.086732,43.350428,Little France,Trenton
107176.0,gas development,active,4095.0,1527.0,-79.232769,42.183872,Lakeshore,Medina
82357.0,gas development,active,4332.0,1412.0,-79.164578,42.098981,Lakeshore,Medina
95025.0,gas development,active,4123.0,1489.0,-79.306145,42.131542,Lakeshore,Medina
89025.0,gas development,active,4310.0,1248.0,-79.196935,42.050613,Lakeshore,Medina
116.0,oil development,active,840.0,1640.0,-79.259999,42.00379,Bradford,Glade
54574.0,gas development,active,4110.0,1589.0,-79.220308,42.191186,Lakeshore,Medina
45152.0,gas development,active,4122.0,1468.0,-79.298657,42.131515,Lakeshore,Medina
84982.0,gas development,active,4507.0,1815.0,-79.50458,42.06312,Lakeshore,Medina
37561.0,gas development,active,3630.0,1594.0,-79.10867,42.348102,Lakeshore,Medina
62973.0,gas development,active,3647.0,1557.0,-79.115828,42.353529,Lakeshore,Medina
412015.0,gas development,active,3064.0,1481.0,-75.614832,42.739883,Bradley Brook - Herkimer pool,Herkimer
32503.0,gas development,active,3012.0,1304.0,-79.152045,42.449293,Lakeshore,Medina
21756.0,gas development,active,4057.0,1743.0,-79.341692,42.204047,Lakeshore,Medina
29880.0,gas development,active,4056.0,1738.0,-79.355217,42.203264,Lakeshore,Medina
33603.0,gas development,active,3210.0,1350.0,-79.430894,42.348389,Lakeshore,Medina
32606.0,gas development,active,3240.0,1390.0,-79.42809,42.34422,Lakeshore,Medina
33817.0,gas development,active,4278.0,1785.0,-79.52061,42.11367,Lakeshore,Medina
42400.0,gas development,active,4474.0,1750.0,-79.499891,42.072161,Lakeshore,Medina
31225.0,gas development,active,3834.0,1550.0,-79.33878,42.236869,Lakeshore,Medina
28069.0,gas development,inactive,3900.0,1645.0,-79.345956,42.236782,Lakeshore,Medina
75083.0,gas development,active,3970.0,1472.0,-79.223778,42.183922,Lakeshore,Medina
37783.0,gas development,active,2955.0,1292.0,-79.15759,42.45167,Lakeshore,Medina
4036.0,gas development,active,1824.0,1280.0,-78.83953,42.5435,North Collins,Medina
16.0,oil development,active,847.0,1635.0,-79.2599,42.00129,Busti,Glade
16.0,oil development,active,849.0,1635.0,-79.25669,42.00124,Busti,Glade
10764750.0,gas extension,active,9682.0,1390.0,-76.920999,42.195413,Quackenbush Hill,Black River
468.0,gas development,active,2671.0,1480.0,-75.616917,42.806917,Bradley Brook - Herkimer pool,Herkimer
5821.0,gas wildcat,active,3279.0,1400.0,-75.627331,42.782963,Bradley Brook,Oneida
3508.0,gas extension,active,3263.0,1550.0,-75.61495,42.7885,Bradley Brook,Oneida
38304.0,gas extension,active,3132.0,1325.0,-75.61586,42.77764,Bradley Brook,Oneida
91825.0,gas extension,active,3490.0,1280.0,-75.61513,42.76616,Bradley Brook,Oneida
29499.0,gas development,active,3479.0,1487.0,-76.582977,42.179833,Van Etten,Oriskany
61150.0,gas wildcat,active,3406.0,1490.0,-76.58216,42.18837,Van Etten,Oriskany
20.0,gas wildcat,active,11145.0,1077.0,-76.53735,42.19869,Doolittle Hill,Oriskany
26.0,oil development,active,741.0,1525.3871681415928,-79.272712,42.001853,Busti,Glade
8363.0,gas extension,active,3560.0,1720.0,-75.630753,42.771825,Bradley Brook,Oneida
16922.0,gas extension,active,3290.0,1415.0,-75.603906,42.772097,Bradley Brook,Oneida
284917.0,gas extension,active,2814.0,1342.0,-75.595139,42.820054,Bradley Brook,Oneida
12510.0,gas development,active,3552.0,1682.0,-75.6231,42.770903,Bradley Brook,Oneida
25671.0,gas extension,active,3609.0,1734.0,-75.623453,42.765258,Bradley Brook,Oneida
42493.0,gas development,active,3151.0,1716.0,-75.63957,42.819491,Lebanon,Oneida
30.0,oil development,active,863.0,1586.0,-79.269229,42.000575,Busti,Glade
30.0,oil development,active,875.0,1602.0,-79.268039,42.000464,Busti,Glade
41781.0,gas extension,active,3500.0,1606.0,-75.627848,42.759976,Bradley Brook,Oneida
296191.0,gas development,active,3058.0,1480.0,-75.61357,42.8191,Bradley Brook,Oneida
32.0,oil development,active,872.0,1570.0,-79.256175,42.00978,Busti,Glade
144345.0,gas development,active,3688.0,1520.0,-75.615545,42.64864,Beaver Meadow - Herkimer pool,Herkimer
154861.0,gas extension,active,3830.0,1390.0,-75.631916,42.640267,Beaver Meadow - Vernon pool,Vernon
64895.0,gas development,active,1320.0,820.0,-78.5379,42.90376,Alden-Lancaster,Medina
