County,gas_prod,longitude,latitude,depth,elevation,well,status,field,geology
Cattaraugus,2282.0,-78.38632,42.0261,1647.0,2081.0,oil development,inactive,Bradford,Upper Devonian
Cattaraugus,2282.0,-78.388177,42.026252,1626.0,2064.0,oil development,inactive,Bradford,Upper Devonian
Cattaraugus,2282.0,-78.39008,42.026325,1606.0,1998.0,oil development,inactive,Bradford,Upper Devonian
Cattaraugus,2282.0,-78.397441,42.026341,1647.0,2111.0,oil development,inactive,Bradford,Upper Devonian
Cattaraugus,2282.0,-78.39906,42.02636,1598.0,2065.0,oil development,inactive,Bradford,Upper Devonian
Cattaraugus,7722.0,-78.614319,42.027001,1700.0,1976.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,7723.0,-78.612813,42.026987,1700.0,1960.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,6348.0,-78.611263,42.026995,1750.0,1894.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2282.0,-78.395586,42.024966,1698.0,2163.0,oil development,inactive,Bradford,Upper Devonian
Cattaraugus,4898.0,-78.402158,42.037288,1042.0,1585.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4898.0,-78.41053,42.034352,1157.0,1792.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.40686,42.03453,1337.0,1848.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4695.0,-78.411564,42.037244,1147.0,1699.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4663.0,-79.012697,42.331639,3589.0,1434.0,gas development,active,Lakeshore,Medina
Cattaraugus,4898.0,-78.413777,42.037355,1070.0,1745.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.403219,42.036005,1140.0,1651.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.405497,42.036455,1107.0,1652.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.407169,42.035883,1207.0,1722.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4898.0,-78.408702,42.034505,1249.0,1784.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4694.0,-78.409013,42.035636,1151.0,1703.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,6676.0,-78.617366,42.009366,1590.0,1845.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,6677.0,-78.617202,42.010172,1650.0,1899.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4897.0,-78.413002,42.035983,1191.0,1809.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.414841,42.035986,1219.0,1887.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.40135,42.03454,1221.0,1756.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.40319,42.03463,1249.0,1787.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.40502,42.03453,1259.0,1804.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4897.0,-78.410838,42.035705,1101.0,1774.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4327.0,-79.02939,42.37372,3359.0,1298.0,gas development,active,Lakeshore,Medina
Cattaraugus,7787.0,-78.59217,42.00648,1800.0,2110.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5307.0,-78.58027,42.00414,1810.0,2020.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5062.0,-78.58034,42.00515,1700.0,2010.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,9124.0,-78.53597,42.031736,1752.0,1972.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.536224,42.030746,1705.0,1925.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.53746,42.03049,1749.0,2250.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.538646,42.032207,1737.0,1957.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.537842,42.033009,1785.0,2005.0,oil development,active,Bradford,Bradford Third
Cattaraugus,7670.0,-78.53799,42.027597,1514.0,1734.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,7670.0,-78.546318,42.032868,1496.0,1716.0,oil development,active,Bradford,Bradford Third
Cattaraugus,9124.0,-78.536813,42.036509,2007.0,2227.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.541945,42.034712,1750.0,1970.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.543849,42.034914,1683.0,1903.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.539688,42.031421,1707.0,1927.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.540312,42.030545,1716.0,1936.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.541775,42.030557,1630.0,1850.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.541069,42.031445,1593.0,1813.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.542763,42.031611,1533.0,1753.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.540262,42.032311,1638.0,1858.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.546492,42.034942,1612.0,1832.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.548721,42.036047,1555.0,1775.0,oil development,active,Bradford,Bradford Third
Cattaraugus,9123.0,-78.535206,42.033323,1822.0,2042.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.533855,42.033124,1754.0,1974.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.534276,42.034053,1863.0,2083.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.533301,42.034733,1932.0,2152.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,10392.0,-78.60936,42.01069,1798.0,2075.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,28715.0,-79.048714,42.492658,2595.0,1032.0,gas development,active,Lakeshore,Medina
Cattaraugus,9123.0,-78.54307,42.030722,1813.0,1738.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.528922,42.036097,2405.0,2330.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.52993,42.0369,2090.0,2320.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.529988,42.037966,2111.0,2341.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.531336,42.037508,2067.0,2297.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,5687.0,-78.638317,42.012667,1400.0,1617.0,oil development,active,Bradford,Chipmunk & Bradford 3rd
Cattaraugus,26099.0,-79.03831,42.49517,2545.0,974.0,gas development,active,Lakeshore,Medina
Cattaraugus,9123.0,-78.530613,42.03489,1981.0,2201.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.531066,42.035956,1992.0,2212.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9123.0,-78.532534,42.0355,1929.0,2147.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,5687.0,-78.638822,42.011142,1800.0,1605.0,oil development,active,Bradford,Chipmunk & Bradford 3rd
Cattaraugus,5687.0,-78.637489,42.010428,1750.0,1560.0,oil development,active,Bradford,Chipmunk & Bradford 3rd
Cattaraugus,2954.0,-78.580383,42.025427,1900.0,2250.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,2954.0,-78.581594,42.025005,1950.0,2280.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,2955.0,-78.580196,42.02647,1875.0,2200.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,25012.0,-78.924815,42.386166,3515.0,1325.0,gas development,active,Lakeshore,Medina
Cattaraugus,12015.0,-78.551766,42.029833,1570.0,1799.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,12015.0,-78.558847,42.027799,1971.0,2190.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,4360.0,-78.582219,42.025926,1980.0,2280.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,10137.0,-78.569361,42.02359,2027.0,2243.0,oil development,active,Bradford,Bradford Third
Cattaraugus,12015.0,-78.558508,42.038152,1519.0,1788.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,10672.0,-79.059369,42.494272,2575.0,1012.0,gas development,active,Lakeshore,Medina
Cattaraugus,7196.0,-78.59399,42.0074,1800.0,2070.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,7788.0,-78.59247,42.00761,1850.0,2120.0,oil development,active,Bradford,Bradford Third
Cattaraugus,7785.0,-78.59399,42.00831,1730.0,2000.0,oil development,active,Bradford,Bradford Third
Cattaraugus,6799.0,-78.60542,42.00402,1350.0,1545.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,6879.0,-78.617443,42.006619,1310.0,1620.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,10401.0,-78.60958,42.00973,1650.0,1960.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,23253.0,-78.9852,42.498467,2475.0,841.0,gas development,active,Lakeshore,Medina
Cattaraugus,12015.0,-78.554591,42.024443,1619.0,1854.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9637.0,-78.571182,42.023435,2043.0,2260.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,8020.0,-78.60637,42.003227,1264.0,1522.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4360.0,-78.583748,42.025953,1980.0,2220.0,oil development,active,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
Cattaraugus,9124.0,-78.53468,42.03746,2039.0,2310.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,26806.0,-78.997475,42.505583,2435.0,822.0,gas development,active,Lakeshore,Medina
Cattaraugus,9124.0,-78.542575,42.033194,1613.0,1861.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.539568,42.033189,1640.0,1895.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,8170.0,-78.54516,42.03316,1554.0,1809.0,oil development,active,Bradford,Bradford Third
Cattaraugus,9124.0,-78.538054,42.034011,1768.0,2023.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9624.0,-78.539726,42.034569,1764.0,2019.0,oil development,active,Bradford,Bradford Third
Cattaraugus,9124.0,-78.543259,42.034075,1692.0,1947.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,8170.0,-78.546768,42.034061,1506.0,1766.0,oil development,active,Bradford,Bradford Third
Cattaraugus,9624.0,-78.545238,42.034703,1623.0,1883.0,oil development,active,Bradford,Bradford Third
Cattaraugus,9124.0,-78.538831,42.035669,1858.0,2118.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.53626,42.0373,2009.0,2214.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.540871,42.03555,1722.0,1982.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9624.0,-78.544485,42.035836,1532.0,1792.0,oil development,active,Bradford,Bradford Third
Cattaraugus,9124.0,-78.539879,42.036897,1669.0,1929.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9624.0,-78.541649,42.032364,1556.0,1806.0,oil development,active,Bradford,Bradford Third
Cattaraugus,8170.0,-78.543754,42.0324,1528.0,1778.0,oil development,active,Bradford,Bradford Third
Cattaraugus,9124.0,-78.537368,42.031611,1824.0,2073.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.536423,42.032764,1825.0,2075.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.53639,42.03415,1966.0,2161.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.53457,42.03489,1973.0,2231.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.533598,42.035994,2044.0,2249.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9124.0,-78.535481,42.036231,2092.0,2297.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,9624.0,-78.542685,42.035619,1614.0,1874.0,oil development,active,Bradford,Bradford Third
Cattaraugus,8372.0,-78.61903,42.00631,1246.0,1520.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,8039.0,-78.6209,42.00949,1327.0,1570.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,12910.0,-78.61811,42.0077,1402.0,1680.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,10029.0,-78.612577,42.025883,1500.0,1800.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,8654.0,-78.611194,42.025875,1653.0,1872.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,10030.0,-78.609861,42.025877,1650.0,1885.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4693.0,-78.643117,42.016228,1660.0,1834.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2200.0,-78.61007,42.03316,1396.0,1619.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,2200.0,-78.61003,42.0353,1250.0,1538.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,10028.0,-78.615422,42.025923,1475.0,1790.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,6313.0,-78.59503,42.0044,1651.0,1940.0,oil development,active,Bradford,Bradford Third
Cattaraugus,4376.0,-78.58382,42.00806,1411.0,1960.0,oil development,active,Bradford,Bradford Third
Cattaraugus,4366.0,-78.58649,42.00806,1828.0,2135.0,oil development,active,Bradford,Bradford Third
Cattaraugus,4367.0,-78.58806,42.00798,1771.0,2060.0,oil development,active,Bradford,Bradford Third
Cattaraugus,15150.0,-79.018972,42.334686,3487.0,1319.0,gas development,active,Lakeshore,Medina
Cattaraugus,23764.0,-79.019703,42.330622,3618.0,1438.0,gas development,active,Lakeshore,Medina
Cattaraugus,4614.0,-78.63858,42.01559,1450.0,1598.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3824.0,-78.414616,42.023163,2093.0,2088.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,3849.0,-78.412486,42.023094,2018.0,2088.0,oil development,active,Bradford,Upper Devonian
Cattaraugus,5754.0,-78.61974,42.00892,1380.0,1650.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5752.0,-78.62009,42.01013,1400.0,1670.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5753.0,-78.61968,42.01099,1470.0,1745.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5755.0,-78.62229,42.01112,1260.0,1515.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4866.0,-78.643776,42.0176,1600.0,1798.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4619.0,-78.64157,42.0177,1530.0,1710.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3265.0,-78.64461,42.008898,1575.0,1777.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3265.0,-78.642968,42.009659,1602.0,1804.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3265.0,-78.6424,42.00863,1508.0,1710.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3265.0,-78.640711,42.008636,1512.0,1720.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,3737.0,-78.637633,42.014481,1350.0,1525.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,12101.0,-79.028811,42.319811,3590.0,1350.0,gas development,active,Lakeshore,Medina
Cattaraugus,4317.0,-78.563511,42.022488,2025.0,2329.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4315.0,-78.564961,42.022213,2025.0,2308.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4315.0,-78.566008,42.023097,2000.0,2285.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4315.0,-78.567488,42.022925,2000.0,2301.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4315.0,-78.568733,42.022316,2050.0,2323.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4318.0,-78.570419,42.022358,2050.0,2340.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,7670.0,-78.54183,42.028394,1520.0,1720.0,oil development,active,Bradford,Bradford & Chipmunk
Cattaraugus,9124.0,-78.538897,42.029525,1701.0,1901.0,oil development,active,Chipmunk,Upper Devonian
Cattaraugus,9124.0,-78.5405,42.029555,1679.0,1879.0,oil development,active,Chipmunk,Upper Devonian
Cattaraugus,9124.0,-78.541816,42.029522,1607.0,1807.0,oil development,active,Chipmunk,Upper Devonian
Cattaraugus,9123.0,-78.542977,42.029808,1529.0,1729.0,oil development,active,Chipmunk,Bradford & Chipmunk
Cattaraugus,9124.0,-78.533008,42.03805,2154.0,2354.0,oil development,active,Chipmunk,Upper Devonian
Cattaraugus,8033.0,-78.62104,42.01104,1387.0,1630.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4315.0,-78.566488,42.02205,2025.0,2311.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,6348.0,-78.619737,42.025927,1320.0,1562.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,6348.0,-78.618373,42.025947,1410.0,1644.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,6348.0,-78.61687,42.02574,1470.0,1724.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,7316.0,-78.62015,42.01197,1470.0,1705.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,7315.0,-78.62272,42.01204,1349.0,1585.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,11245.0,-78.61698,42.00775,1500.0,1745.0,oil development,active,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,6874.0,-78.61516,42.00631,1470.0,1725.0,oil development,plugged abandoned,Bradford,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4851.0,-78.645103,42.016247,1500.0,1730.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,4957.0,-78.641311,42.009697,1605.0,1797.0,oil development,active,Chipmunk,Bradford Third
Cattaraugus,4957.0,-78.640239,42.010678,1600.0,1740.0,oil development,active,Chipmunk,Bradford Third
Cattaraugus,4957.0,-78.639197,42.009886,1550.0,1680.0,oil development,active,Chipmunk,Bradford Third
Cattaraugus,4958.0,-78.639167,42.008786,1560.0,1730.0,oil development,active,Chipmunk,"Chipmunk, Bradford 2nd & 3rd"
Cattaraugus,5042.0,-78.63728,42.00942,1780.0,1570.0,oil development,active,Chipmunk,Bradford 1st & Chipmunk
Cattaraugus,17239.0,-79.05463,42.10319,4600.0,1572.0,gas development,active,Lakeshore,Medina
Cattaraugus,5711.0,-78.99403,42.41884,2499.0,1585.0,gas development,active,Dayton,Onondaga
Cattaraugus,4171.0,-79.036524,42.398744,3280.0,1315.0,gas development,active,Lakeshore,Medina
Allegany,4966.0,-77.824458,42.108186,1919.0,2065.0,oil development,active,Fulmer Valley,Penny & Fulmer Valley
Allegany,9032.0,-77.839731,42.111347,2300.0,2150.0,oil development,active,Fulmer Valley,Penny & Fulmer Valley
Allegany,5364.0,-77.847431,42.111367,2247.0,2215.0,oil development,active,Fulmer Valley,Penny & Fulmer Valley
Allegany,7112.0,-77.807292,42.11595,2065.0,2220.0,oil development,active,Fulmer Valley,Upper Devonian
Allegany,7981.0,-77.809133,42.115944,2076.0,2224.0,oil development,active,Fulmer Valley,Penny & Fulmer Valley
Allegany,3209.0,-77.810978,42.115939,2025.0,2185.0,oil development,active,Fulmer Valley,Penny & Fulmer Valley
Allegany,3210.0,-77.812728,42.115931,1971.0,2137.0,oil development,active,Fulmer Valley,Penny & Fulmer Valley
Allegany,3796.0,-77.8073,42.117322,2100.0,2265.0,oil development,active,Fulmer Valley,Penny & Fulmer Valley
Allegany,3210.0,-77.809142,42.117317,2038.0,2210.0,oil development,active,Fulmer Valley,Upper Devonian
Allegany,3211.0,-77.810986,42.117311,2005.0,2175.0,oil development,active,Fulmer Valley,Upper Devonian
Allegany,3793.0,-77.807308,42.118694,2050.0,2222.0,oil development,active,Fulmer Valley,Penny & Fulmer Valley
